City,State,Speed,Company,Cord,Code,Longitude,Latitude
Natércia,MG,44.65,VIVO,"[-45.5175, -22.1175]",3144409,-45.5175,-22.1175
Navegantes,SC,139.71,TIM,"[-48.6495, -26.8965]",4211306,-48.6495,-26.8965
Naviraí,MS,54.72,VIVO,"[-54.1845, -23.0715]",5005707,-54.1845,-23.0715
Nazareno,MG,31.33,VIVO,"[-44.6085, -21.2175]",3144508,-44.6085,-21.2175
Nazarezinho,PB,53.08,VIVO,"[-38.3265, -6.9165]",2510006,-38.3265,-6.9165
Nazaré,BA,52.88,CLARO,"[-39.0015, -13.0275]",2922508,-39.0015,-13.0275
Nazaré,TO,49.43,CLARO,"[-47.6595, -6.3675]",1714302,-47.6595,-6.3675
Nazaré Paulista,SP,58.67,VIVO,"[-46.3905, -23.1525]",3532405,-46.3905,-23.1525
Nazaré da Mata,PE,104.75,VIVO,"[-35.2305, -7.7535]",2609501,-35.2305,-7.7535
Nazaré do Piauí,PI,42.39,CLARO,"[-42.6735, -6.9615]",2206704,-42.6735,-6.9615
Nazária,PI,68.99,VIVO,"[-42.8175, -5.3505]",2206720,-42.8175,-5.3505
Nazário,GO,70.15,CLARO,"[-49.8825, -16.5915]",5214408,-49.8825,-16.5915
Nepomuceno,MG,64.27,CLARO,"[-45.2295, -21.2355]",3144607,-45.2295,-21.2355
Nerópolis,GO,92.78,CLARO,"[-49.2345, -16.4115]",5214507,-49.2345,-16.4115
Neves Paulista,SP,69.76,TIM,"[-49.6305, -20.8485]",3532504,-49.6305,-20.8485
Neópolis,SE,55.87,CLARO,"[-36.5805, -10.3275]",2804409,-36.5805,-10.3275
Nhamundá,AM,19.17,VIVO,"[-56.7135, -2.2005]",1303007,-56.7135,-2.2005
Nhandeara,SP,69.99,VIVO,"[-50.0355, -20.6955]",3532603,-50.0355,-20.6955
Nilo Peçanha,BA,46.0,VIVO,"[-39.1005, -13.6035]",2922607,-39.1005,-13.6035
Nilópolis,RJ,125.52,CLARO,"[-43.4115, -22.8195]",3303203,-43.4115,-22.8195
Nina Rodrigues,MA,28.98,VIVO,"[-43.9245, -3.4605]",2107209,-43.9245,-3.4605
Ninheira,MG,40.08,VIVO,"[-41.7555, -15.3135]",3144656,-41.7555,-15.3135
Nioaque,MS,51.55,CLARO,"[-55.8225, -21.1635]",5005806,-55.8225,-21.1635
Nipoã,SP,84.07,VIVO,"[-49.7745, -20.9115]",3532702,-49.7745,-20.9115
Niquelândia,GO,84.04,VIVO,"[-48.4425, -14.3415]",5214606,-48.4425,-14.3415
Niterói,RJ,216.26500000000001,CLARO,"[-43.1145, -22.8645]",3303302,-43.1145,-22.8645
Nobres,MT,78.18,VIVO,"[-56.3085, -14.7195]",5105903,-56.3085,-14.7195
Nonoai,RS,74.28,VIVO,"[-52.7715, -27.3735]",4312708,-52.7715,-27.3735
Normandia,RR,41.68,CLARO,"[-59.6295, 3.8835]",1400407,-59.6295,3.8835
Nortelândia,MT,69.41,VIVO,"[-56.8035, -14.4495]",5106000,-56.8035,-14.4495
Nossa Senhora Aparecida,SE,43.1,VIVO,"[-37.4535, -10.3905]",2804458,-37.4535,-10.3905
Nossa Senhora da Glória,SE,41.25,CLARO,"[-37.4085, -10.2195]",2804508,-37.4085,-10.2195
Nossa Senhora das Dores,SE,40.44,VIVO,"[-37.2015, -10.4895]",2804607,-37.2015,-10.4895
Nossa Senhora das Graças,PR,67.47,CLARO,"[-51.7995, -22.9095]",4116406,-51.7995,-22.9095
Nossa Senhora de Lourdes,SE,28.99,VIVO,"[-37.0665, -10.0755]",2804706,-37.0665,-10.0755
Nossa Senhora de Nazaré,PI,84.21,VIVO,"[-42.1695, -4.6305]",2206753,-42.1695,-4.6305
Nossa Senhora do Livramento,MT,33.9,VIVO,"[-56.3355, -15.7815]",5106109,-56.3355,-15.7815
Nossa Senhora do Socorro,SE,48.81,CLARO,"[-37.1295, -10.8585]",2804805,-37.1295,-10.8585
Nossa Senhora dos Remédios,PI,52.45,VIVO,"[-42.6195, -3.9825]",2206803,-42.6195,-3.9825
Nova Aliança,SP,38.28,VIVO,"[-49.5045, -21.0195]",3532801,-49.5045,-21.0195
Nova Aliança do Ivaí,PR,22.01,VIVO,"[-52.6005, -23.1795]",4116505,-52.6005,-23.1795
Nova Alvorada do Sul,MS,40.85,VIVO,"[-54.3735, -21.4335]",5006002,-54.3735,-21.4335
Nova América da Colina,PR,9.59,TIM,"[-50.7195, -23.3325]",4116604,-50.7195,-23.3325
Nova Andradina,MS,52.22,CLARO,"[-53.3475, -22.2615]",5006200,-53.3475,-22.2615
Nova Araçá,RS,63.42,VIVO,"[-51.7455, -28.6605]",4312807,-51.7455,-28.6605
Nova Aurora,GO,62.26,VIVO,"[-48.2535, -18.0585]",5214804,-48.2535,-18.0585
Nova Aurora,PR,63.52,VIVO,"[-53.2575, -24.5295]",4116703,-53.2575,-24.5295
Nova Bandeirantes,MT,27.87,CLARO,"[-57.8205, -9.8505]",5106158,-57.8205,-9.8505
Nova Bassano,RS,75.34,VIVO,"[-51.7005, -28.7415]",4312906,-51.7005,-28.7415
Nova Boa Vista,RS,57.27,VIVO,"[-52.9785, -27.9945]",4312955,-52.9785,-27.9945
Nova Brasilândia D'Oeste,RO,102.91,CLARO,"[-62.3205, -11.7315]",1100148,-62.3205,-11.7315
Nova Campina,SP,74.96,VIVO,"[-48.9015, -24.1245]",3532827,-48.9015,-24.1245
Nova Canaã,BA,13.53,CLARO,"[-40.1445, -14.7915]",2922706,-40.1445,-14.7915
Nova Canaã Paulista,SP,38.55,VIVO,"[-50.9445, -20.3895]",3532843,-50.9445,-20.3895
Nova Canaã do Norte,MT,61.11,VIVO,"[-55.7055, -10.6425]",5106216,-55.7055,-10.6425
Nova Candelária,RS,67.63,VIVO,"[-54.1125, -27.6075]",4313011,-54.1125,-27.6075
Nova Cantu,PR,67.49,CLARO,"[-52.5735, -24.6735]",4116802,-52.5735,-24.6735
Nova Castilho,SP,36.3,VIVO,"[-50.3415, -20.7585]",3532868,-50.3415,-20.7585
Nova Colinas,MA,90.4,CLARO,"[-46.2645, -7.1235]",2107258,-46.2645,-7.1235
Nova Crixás,GO,25.31,VIVO,"[-50.3415, -14.1075]",5214838,-50.3415,-14.1075
Nova Cruz,RN,19.04,CLARO,"[-35.4195, -6.4845]",2408300,-35.4195,-6.4845
Nova Era,MG,25.94,VIVO,"[-43.0335, -19.7595]",3144706,-43.0335,-19.7595
Nova Erechim,SC,18.74,CLARO,"[-52.9155, -26.8965]",4211405,-52.9155,-26.8965
Nova Esperança,PR,57.19,CLARO,"[-52.1955, -23.1795]",4116901,-52.1955,-23.1795
Nova Esperança do Piriá,PA,35.3,CLARO,"[-46.9665, -2.2635]",1504950,-46.9665,-2.2635
Nova Esperança do Sul,RS,55.91,CLARO,"[-54.8325, -29.4075]",4313037,-54.8325,-29.4075
Nova Europa,SP,73.82,VIVO,"[-48.5595, -21.7845]",3532900,-48.5595,-21.7845
Nova Floresta,PB,44.84,TIM,"[-36.2025, -6.4575]",2510105,-36.2025,-6.4575
Nova Friburgo,RJ,78.44,VIVO,"[-42.5115, -22.1985]",3303401,-42.5115,-22.1985
Nova Fátima,BA,27.9,VIVO,"[-39.6315, -11.6145]",2922730,-39.6315,-11.6145
Nova Fátima,PR,93.71,CLARO,"[-50.5575, -23.4315]",4117008,-50.5575,-23.4315
Nova Glória,GO,41.78,VIVO,"[-49.5405, -15.1695]",5214861,-49.5405,-15.1695
Nova Granada,SP,34.39,TIM,"[-49.3245, -20.5425]",3533007,-49.3245,-20.5425
Nova Guarita,MT,32.25,VIVO,"[-55.3995, -10.3095]",5108808,-55.3995,-10.3095
Nova Guataporanga,SP,50.54,VIVO,"[-51.6465, -21.3345]",3533106,-51.6465,-21.3345
Nova Hartz,RS,52.2,VIVO,"[-50.9085, -29.5875]",4313060,-50.9085,-29.5875
Nova Ibiá,BA,34.09,VIVO,"[-39.6225, -13.8105]",2922755,-39.6225,-13.8105
Nova Iguaçu,RJ,239.69500000000002,CLARO,"[-43.5825, -22.7925]",3303500,-43.5825,-22.7925
Nova Iguaçu de Goiás,GO,69.45,CLARO,"[-49.3875, -14.2875]",5214879,-49.3875,-14.2875
Nova Independência,SP,70.91,TIM,"[-51.4935, -21.1095]",3533205,-51.4935,-21.1095
Nova Ipixuna,PA,71.09,CLARO,"[-49.0815, -4.9185]",1504976,-49.0815,-4.9185
Nova Itarana,BA,35.14,VIVO,"[-40.0635, -13.0275]",2922805,-40.0635,-13.0275
Nova Lacerda,MT,101.46,CLARO,"[-59.5845, -14.4765]",5106182,-59.5845,-14.4765
Nova Laranjeiras,PR,43.9,CLARO,"[-52.5465, -25.3035]",4117057,-52.5465,-25.3035
Nova Lima,MG,131.08,TIM,"[-43.9335, -19.9755]",3144805,-43.9335,-19.9755
Nova Londrina,PR,34.77,CLARO,"[-52.9875, -22.7655]",4117107,-52.9875,-22.7655
Nova Luzitânia,SP,50.7,VIVO,"[-50.2695, -20.8575]",3533304,-50.2695,-20.8575
Nova Mamoré,RO,80.81,VIVO,"[-65.3445, -10.4175]",1100338,-65.3445,-10.4175
Nova Marilândia,MT,76.03,VIVO,"[-56.9745, -14.3685]",5108857,-56.9745,-14.3685
Nova Monte Verde,MT,12.2,TIM,"[-57.4695, -9.9765]",5108956,-57.4695,-9.9765
Nova Mutum,MT,58.97,CLARO,"[-56.0655, -13.7925]",5106224,-56.0655,-13.7925
Nova Módica,MG,80.2,VIVO,"[-41.5035, -18.4455]",3144904,-41.5035,-18.4455
Nova Odessa,SP,59.69,VIVO,"[-47.2815, -22.7745]",3533403,-47.2815,-22.7745
Nova Olinda,CE,23.12,TIM,"[-39.6765, -7.0965]",2309201,-39.6765,-7.0965
Nova Olinda,PB,42.96,TIM,"[-38.0385, -7.4745]",2510204,-38.0385,-7.4745
Nova Olinda,TO,28.37,CLARO,"[-48.4155, -7.6455]",1714880,-48.4155,-7.6455
Nova Olinda do Maranhão,MA,40.85,CLARO,"[-45.6975, -2.8035]",2107357,-45.6975,-2.8035
Nova Olinda do Norte,AM,32.28,CLARO,"[-59.0985, -3.9015]",1303106,-59.0985,-3.9015
Nova Olímpia,MT,71.22,CLARO,"[-57.2895, -14.7735]",5106232,-57.2895,-14.7735
Nova Olímpia,PR,69.23,CLARO,"[-53.0865, -23.4675]",4117206,-53.0865,-23.4675
Nova Palma,RS,57.11,VIVO,"[-53.4645, -29.4615]",4313102,-53.4645,-29.4615
Nova Palmeira,PB,9.22,VIVO,"[-36.4185, -6.6825]",2510303,-36.4185,-6.6825
Nova Petrópolis,RS,61.48,VIVO,"[-51.1425, -29.3715]",4313201,-51.1425,-29.3715
Nova Ponte,MG,51.61,CLARO,"[-47.6685, -19.1655]",3145000,-47.6685,-19.1655
Nova Porteirinha,MG,13.11,CLARO,"[-43.3035, -15.7995]",3145059,-43.3035,-15.7995
Nova Prata,RS,58.77,VIVO,"[-51.6015, -28.7865]",4313300,-51.6015,-28.7865
Nova Prata do Iguaçu,PR,18.58,VIVO,"[-53.3475, -25.6365]",4117255,-53.3475,-25.6365
Nova Ramada,RS,42.58,VIVO,"[-53.6985, -28.0665]",4313334,-53.6985,-28.0665
Nova Redenção,BA,9.864999999999998,TIM,"[-41.0715, -12.8205]",2922854,-41.0715,-12.8205
Nova Resende,MG,58.95,VIVO,"[-46.3995, -21.0105]",3145109,-46.3995,-21.0105
Nova Roma,GO,39.01,VIVO,"[-46.8855, -13.7385]",5214903,-46.8855,-13.7385
Nova Roma do Sul,RS,59.89,VIVO,"[-51.4035, -28.9845]",4313359,-51.4035,-28.9845
Nova Rosalândia,TO,62.63,CLARO,"[-48.9195, -10.5615]",1715002,-48.9195,-10.5615
Nova Russas,CE,63.69,CLARO,"[-40.5675, -4.7025]",2309300,-40.5675,-4.7025
Nova Santa Bárbara,PR,42.31,VIVO,"[-50.7645, -23.5935]",4117214,-50.7645,-23.5935
Nova Santa Helena,MT,61.53,VIVO,"[-55.1835, -10.8495]",5106190,-55.1835,-10.8495
Nova Santa Rita,RS,62.83,CLARO,"[-51.2685, -29.8485]",4313375,-51.2685,-29.8485
Nova Santa Rosa,PR,65.57,CLARO,"[-53.9505, -24.4665]",4117222,-53.9505,-24.4665
Nova Serrana,MG,47.63,CLARO,"[-44.9775, -19.8945]",3145208,-44.9775,-19.8945
Nova Soure,BA,45.94,VIVO,"[-38.4795, -11.2455]",2922904,-38.4795,-11.2455
Nova Tebas,PR,4.21,TIM,"[-51.9615, -24.4935]",4117271,-51.9615,-24.4935
Nova Timboteua,PA,72.43,CLARO,"[-47.3895, -1.2105]",1505007,-47.3895,-1.2105
Nova Trento,SC,59.46,CLARO,"[-48.9285, -27.2835]",4211504,-48.9285,-27.2835
Nova Ubiratã,MT,31.77,VIVO,"[-55.2465, -13.0365]",5106240,-55.2465,-13.0365
Nova União,MG,85.44,CLARO,"[-43.5825, -19.6425]",3136603,-43.5825,-19.6425
Nova União,RO,25.44,CLARO,"[-62.5545, -10.9125]",1101435,-62.5545,-10.9125
Nova Veneza,GO,65.77,VIVO,"[-49.3245, -16.3665]",5215009,-49.3245,-16.3665
Nova Veneza,SC,38.09,CLARO,"[-49.5045, -28.6335]",4211603,-49.5045,-28.6335
Nova Venécia,ES,65.33,VIVO,"[-40.4055, -18.6705]",3203908,-40.4055,-18.6705
Nova Viçosa,BA,43.5,VIVO,"[-39.3705, -17.8875]",2923001,-39.3705,-17.8875
Nova Xavantina,MT,57.27,VIVO,"[-52.3665, -14.6655]",5106257,-52.3665,-14.6655
Novais,SP,96.87,VIVO,"[-48.9195, -21.0015]",3533254,-48.9195,-21.0015
Novo Acordo,TO,43.75,CLARO,"[-47.6865, -9.9675]",1715101,-47.6865,-9.9675
Novo Airão,AM,40.52,CLARO,"[-60.9435, -2.6325]",1303205,-60.9435,-2.6325
Novo Alegre,TO,17.36,CLARO,"[-46.5705, -12.9195]",1715150,-46.5705,-12.9195
Novo Brasil,GO,18.11,TIM,"[-50.7105, -16.0335]",5215207,-50.7105,-16.0335
Novo Cabrais,RS,62.16,VIVO,"[-52.9515, -29.7315]",4313391,-52.9515,-29.7315
Novo Cruzeiro,MG,71.56,CLARO,"[-41.8725, -17.4735]",3145307,-41.8725,-17.4735
Novo Gama,GO,96.96,VIVO,"[-48.0555, -16.0875]",5215231,-48.0555,-16.0875
Novo Hamburgo,RS,153.045,VIVO,"[-51.1335, -29.7135]",4313409,-51.1335,-29.7135
Novo Horizonte,SP,47.03,VIVO,"[-49.1985, -21.4695]",3533502,-49.1985,-21.4695
Novo Horizonte do Oeste,RO,23.7,CLARO,"[-61.9965, -11.7135]",1100502,-61.9965,-11.7135
Novo Horizonte do Sul,MS,65.15,CLARO,"[-53.8605, -22.6575]",5006259,-53.8605,-22.6575
Novo Jardim,TO,16.39,CLARO,"[-46.6245, -11.8215]",1715259,-46.6245,-11.8215
Novo Lino,AL,57.78,VIVO,"[-35.6715, -8.9415]",2705606,-35.6715,-8.9415
Novo Machado,RS,101.04,VIVO,"[-54.4995, -27.5805]",4313425,-54.4995,-27.5805
Novo Mundo,MT,38.34,VIVO,"[-55.1835, -9.9765]",5106265,-55.1835,-9.9765
Novo Oriente,CE,25.41,TIM,"[-40.7655, -5.5395]",2309409,-40.7655,-5.5395
Novo Oriente de Minas,MG,36.89,VIVO,"[-41.2155, -17.4195]",3145356,-41.2155,-17.4195
Novo Oriente do Piauí,PI,21.45,TIM,"[-41.9265, -6.4485]",2206902,-41.9265,-6.4485
Novo Planalto,GO,35.68,VIVO,"[-49.5135, -13.2435]",5215256,-49.5135,-13.2435
Novo Progresso,PA,31.19,TIM,"[-55.4175, -7.0245]",1505031,-55.4175,-7.0245
Novo Repartimento,PA,29.92,TIM,"[-49.9455, -4.2525]",1505064,-49.9455,-4.2525
Novo Santo Antônio,PI,51.14,VIVO,"[-41.9265, -5.2875]",2206951,-41.9265,-5.2875
Novo Tiradentes,RS,36.31,VIVO,"[-53.1855, -27.5625]",4313441,-53.1855,-27.5625
Novo Triunfo,BA,46.06,VIVO,"[-38.4165, -10.3455]",2923050,-38.4165,-10.3455
Novo Xingu,RS,43.61,VIVO,"[-53.0595, -27.7515]",4313466,-53.0595,-27.7515
Novorizonte,MG,34.59,VIVO,"[-42.4125, -16.0245]",3145372,-42.4125,-16.0245
Nuporanga,SP,56.61,VIVO,"[-47.7495, -20.7225]",3533601,-47.7495,-20.7225
Não-Me-Toque,RS,81.3,VIVO,"[-52.7985, -28.4715]",4312658,-52.7985,-28.4715
Nísia Floresta,RN,83.07,VIVO,"[-35.1135, -6.0075]",2408201,-35.1135,-6.0075
Ocara,CE,38.87,VIVO,"[-38.5065, -4.4325]",2309458,-38.5065,-4.4325
Ocauçu,SP,54.9,VIVO,"[-49.9275, -22.4415]",3533700,-49.9275,-22.4415
Oeiras,PI,64.2,CLARO,"[-42.1065, -6.9975]",2207009,-42.1065,-6.9975
Oeiras do Pará,PA,41.39,CLARO,"[-49.8555, -1.9935]",1505205,-49.8555,-1.9935
Oiapoque,AP,5.53,TIM,"[-51.8355, 3.8475]",1600501,-51.8355,3.8475
Olaria,MG,79.84,CLARO,"[-43.9335, -21.8565]",3145406,-43.9335,-21.8565
Olho D'Água do Piauí,PI,22.105,CLARO,"[-42.4665, -5.8995]",2207108,-42.4665,-5.8995
Olho d'Água,PB,37.64,TIM,"[-37.7505, -7.2315]",2510402,-37.7505,-7.2315
Olho d'Água Grande,AL,22.56,TIM,"[-36.8145, -10.0575]",2705903,-36.8145,-10.0575
Olho d'Água das Cunhãs,MA,87.58,CLARO,"[-45.1215, -4.1355]",2107407,-45.1215,-4.1355
Olho d'Água das Flores,AL,55.32,VIVO,"[-37.2825, -9.5355]",2705705,-37.2825,-9.5355
Olho d'Água do Casado,AL,46.73,VIVO,"[-37.8315, -9.4995]",2705804,-37.8315,-9.4995
Olhos-d'Água,MG,33.93,VIVO,"[-43.5645, -17.4015]",3145455,-43.5645,-17.4015
Olinda,PE,209.95999999999998,TIM,"[-34.8435, -8.0055]",2609600,-34.8435,-8.0055
Olinda Nova do Maranhão,MA,46.22,CLARO,"[-44.9955, -2.9835]",2107456,-44.9955,-2.9835
Olindina,BA,44.81,CLARO,"[-38.3265, -11.3265]",2923100,-38.3265,-11.3265
Olivedos,PB,15.52,CLARO,"[-36.2385, -6.9975]",2510501,-36.2385,-6.9975
Oliveira,MG,52.53,TIM,"[-44.7705, -20.7315]",3145604,-44.7705,-20.7315
Oliveira Fortes,MG,58.54,CLARO,"[-43.4565, -21.3435]",3145703,-43.4565,-21.3435
Oliveira de Fátima,TO,70.21,CLARO,"[-48.9105, -10.7055]",1715507,-48.9105,-10.7055
Oliveira dos Brejinhos,BA,43.17,VIVO,"[-42.8985, -12.3165]",2923209,-42.8985,-12.3165
Olivença,AL,50.9,VIVO,"[-37.1925, -9.5085]",2706000,-37.1925,-9.5085
Olímpia,SP,68.84,VIVO,"[-49.0725, -20.6865]",3533908,-49.0725,-20.6865
Olímpio Noronha,MG,49.54,VIVO,"[-45.2565, -22.0725]",3145505,-45.2565,-22.0725
Onda Verde,SP,82.45,VIVO,"[-49.2975, -20.6055]",3534005,-49.2975,-20.6055
Onça de Pitangui,MG,56.9,VIVO,"[-44.8065, -19.7325]",3145802,-44.8065,-19.7325
Oratórios,MG,69.66,CLARO,"[-42.8085, -20.4255]",3145851,-42.8085,-20.4255
Oriente,SP,43.3,VIVO,"[-50.0895, -22.1625]",3534104,-50.0895,-22.1625
Orindiúva,SP,52.09,TIM,"[-49.3515, -20.1825]",3534203,-49.3515,-20.1825
Oriximiná,PA,54.69,CLARO,"[-55.8585, -1.7505]",1505304,-55.8585,-1.7505
Orizona,GO,41.32,VIVO,"[-48.4245, -17.0505]",5215306,-48.4245,-17.0505
Orizânia,MG,50.48,CLARO,"[-42.1965, -20.5155]",3145877,-42.1965,-20.5155
Orleans,SC,51.75,VIVO,"[-49.2975, -28.3545]",4211702,-49.2975,-28.3545
Orlândia,SP,37.88,VIVO,"[-47.8845, -20.6865]",3534302,-47.8845,-20.6865
Orobó,PE,4.7,TIM,"[-35.5995, -7.7445]",2609709,-35.5995,-7.7445
Orocó,PE,19.12,CLARO,"[-39.6045, -8.6175]",2609808,-39.6045,-8.6175
Ortigueira,PR,53.44,CLARO,"[-50.9175, -24.2145]",4117305,-50.9175,-24.2145
Orós,CE,18.02,TIM,"[-38.9115, -6.2505]",2309508,-38.9115,-6.2505
Osasco,SP,216.035,CLARO,"[-46.7685, -23.5575]",3534401,-46.7685,-23.5575
Oscar Bressane,SP,31.79,VIVO,"[-50.2875, -22.3155]",3534500,-50.2875,-22.3155
Osvaldo Cruz,SP,69.61,VIVO,"[-50.8725, -21.7755]",3534609,-50.8725,-21.7755
Osório,RS,79.6,CLARO,"[-50.2335, -29.8935]",4313508,-50.2335,-29.8935
Otacílio Costa,SC,52.0,VIVO,"[-50.1165, -27.4905]",4211751,-50.1165,-27.4905
Ouricuri,PE,54.19,VIVO,"[-40.0815, -7.8795]",2609907,-40.0815,-7.8795
Ourilândia do Norte,PA,31.72,VIVO,"[-51.0975, -6.7455]",1505437,-51.0975,-6.7455
Ourinhos,SP,57.01,CLARO,"[-49.9095, -22.9275]",3534708,-49.9095,-22.9275
Ourizona,PR,41.33,CLARO,"[-52.2045, -23.4045]",4117404,-52.2045,-23.4045
Ouriçangas,BA,67.18,CLARO,"[-38.6235, -12.0015]",2923308,-38.6235,-12.0015
Ouro,SC,17.82,TIM,"[-51.6195, -27.3465]",4211801,-51.6195,-27.3465
Ouro Branco,AL,27.74,VIVO,"[-37.3635, -9.1575]",2706109,-37.3635,-9.1575
Ouro Branco,MG,42.39,CLARO,"[-43.7175, -20.5335]",3145901,-43.7175,-20.5335
Ouro Branco,RN,39.95,VIVO,"[-36.9495, -6.7005]",2408508,-36.9495,-6.7005
Ouro Fino,MG,75.98,CLARO,"[-46.3815, -22.2795]",3146008,-46.3815,-22.2795
Ouro Preto,MG,65.97,CLARO,"[-43.7085, -20.2905]",3146107,-43.7085,-20.2905
Ouro Preto do Oeste,RO,59.87,VIVO,"[-62.2665, -10.7415]",1100155,-62.2665,-10.7415
Ouro Velho,PB,9.82,TIM,"[-37.1655, -7.6545]",2510600,-37.1655,-7.6545
Ouro Verde,SP,94.76,CLARO,"[-51.7005, -21.4875]",3534807,-51.7005,-21.4875
Ouro Verde de Goiás,GO,8.87,CLARO,"[-49.2975, -16.3035]",5215405,-49.2975,-16.3035
Ouro Verde de Minas,MG,38.74,CLARO,"[-41.2695, -18.0675]",3146206,-41.2695,-18.0675
Ouro Verde do Oeste,PR,73.61,CLARO,"[-53.9055, -24.7725]",4117453,-53.9055,-24.7725
Ouroeste,SP,61.73,CLARO,"[-50.3775, -20.0025]",3534757,-50.3775,-20.0025
Ourolândia,BA,45.71,CLARO,"[-41.0715, -10.9665]",2923357,-41.0715,-10.9665
Ourém,PA,57.24,CLARO,"[-47.1105, -1.5525]",1505403,-47.1105,-1.5525
Ouvidor,GO,94.64,CLARO,"[-47.8395, -18.2385]",5215504,-47.8395,-18.2385
Pacaembu,SP,65.64,VIVO,"[-51.2685, -21.5685]",3534906,-51.2685,-21.5685
Pacajus,CE,59.9,VIVO,"[-38.4795, -4.1355]",2309607,-38.4795,-4.1355
Pacajá,PA,80.95,CLARO,"[-50.6385, -3.8295]",1505486,-50.6385,-3.8295
Pacaraima,RR,18.43,VIVO,"[-61.1325, 4.4865]",1400456,-61.1325,4.4865
Pacatuba,CE,70.68,VIVO,"[-38.6145, -3.9915]",2309706,-38.6145,-3.9915
Pacatuba,SE,41.29,VIVO,"[-36.5715, -10.5525]",2804904,-36.5715,-10.5525
Pacoti,CE,49.4,VIVO,"[-38.9205, -4.2255]",2309805,-38.9205,-4.2255
Pacujá,CE,39.12,CLARO,"[-40.6935, -3.9825]",2309904,-40.6935,-3.9825
Padre Bernardo,GO,55.09,VIVO,"[-48.2085, -15.6105]",5215603,-48.2085,-15.6105
Padre Carvalho,MG,55.63,VIVO,"[-42.5205, -16.3665]",3146255,-42.5205,-16.3665
Padre Marcos,PI,14.47,VIVO,"[-40.9185, -7.3485]",2207207,-40.9185,-7.3485
Padre Paraíso,MG,57.06,VIVO,"[-41.4765, -17.0685]",3146305,-41.4765,-17.0685
Paes Landim,PI,60.18,CLARO,"[-42.2505, -7.7715]",2207306,-42.2505,-7.7715
Pai Pedro,MG,46.03,VIVO,"[-43.0695, -15.5385]",3146552,-43.0695,-15.5385
Paim Filho,RS,31.97,TIM,"[-51.7635, -27.6885]",4313607,-51.7635,-27.6885
Paineiras,MG,27.33,TIM,"[-45.5355, -18.9045]",3146404,-45.5355,-18.9045
Pains,MG,48.59,VIVO,"[-45.6525, -20.3805]",3146503,-45.6525,-20.3805
Paiva,MG,58.51,VIVO,"[-43.4115, -21.2895]",3146602,-43.4115,-21.2895
Paiçandu,PR,69.62,CLARO,"[-52.0515, -23.4675]",4117503,-52.0515,-23.4675
Pajeú do Piauí,PI,53.1,VIVO,"[-42.8265, -7.8615]",2207355,-42.8265,-7.8615
Palestina,AL,50.62,VIVO,"[-37.3275, -9.6705]",2706208,-37.3275,-9.6705
Palestina,SP,54.28,TIM,"[-49.4325, -20.3895]",3535002,-49.4325,-20.3895
Palestina de Goiás,GO,31.6,CLARO,"[-51.5295, -16.7445]",5215652,-51.5295,-16.7445
Palestina do Pará,PA,61.5,VIVO,"[-48.3255, -5.7465]",1505494,-48.3255,-5.7465
Palhano,CE,11.754999999999999,CLARO,"[-37.9665, -4.7475]",2310001,-37.9665,-4.7475
Palhoça,SC,169.57500000000002,TIM,"[-48.6675, -27.6345]",4211900,-48.6675,-27.6345
Palma,MG,68.6,CLARO,"[-42.3135, -21.3705]",3146701,-42.3135,-21.3705
Palma Sola,SC,29.23,VIVO,"[-53.2845, -26.3475]",4212007,-53.2845,-26.3475
Palmares,PE,53.36,VIVO,"[-35.5725, -8.6625]",2610004,-35.5725,-8.6625
Palmares Paulista,SP,76.65,VIVO,"[-48.8115, -21.0915]",3535101,-48.8115,-21.0915
Palmares do Sul,RS,90.58,CLARO,"[-50.5125, -30.2625]",4313656,-50.5125,-30.2625
Palmas,PR,67.6,VIVO,"[-52.0065, -26.4825]",4117602,-52.0065,-26.4825
Palmas,TO,266.875,CLARO,"[-48.3165, -10.2555]",1721000,-48.3165,-10.2555
Palmas de Monte Alto,BA,42.01,VIVO,"[-43.1595, -14.2695]",2923407,-43.1595,-14.2695
Palmeira,PR,64.8,VIVO,"[-49.9995, -25.4115]",4117701,-49.9995,-25.4115
Palmeira,SC,64.82,CLARO,"[-50.1615, -27.5805]",4212056,-50.1615,-27.5805
Palmeira d'Oeste,SP,72.12,CLARO,"[-50.7645, -20.4165]",3535200,-50.7645,-20.4165
Palmeira das Missões,RS,52.66,VIVO,"[-53.2935, -27.8955]",4313706,-53.2935,-27.8955
Palmeira do Piauí,PI,84.53,VIVO,"[-44.2305, -8.7255]",2207405,-44.2305,-8.7255
Palmeira dos Índios,AL,37.07,TIM,"[-36.6525, -9.4005]",2706307,-36.6525,-9.4005
Palmeirais,PI,57.64,CLARO,"[-43.0605, -5.9715]",2207504,-43.0605,-5.9715
Palmeirante,TO,20.29,CLARO,"[-47.9385, -7.8615]",1715705,-47.9385,-7.8615
Palmeiras,BA,24.3,TIM,"[-41.5755, -12.5145]",2923506,-41.5755,-12.5145
Palmeiras de Goiás,GO,72.38,CLARO,"[-49.9095, -16.8165]",5215702,-49.9095,-16.8165
Palmeiras do Tocantins,TO,41.87,CLARO,"[-47.5515, -6.6105]",1713809,-47.5515,-6.6105
Palmeirina,PE,41.86,CLARO,"[-36.3285, -9.0045]",2610103,-36.3285,-9.0045
